FechaHora;Cantidad;;;;;;;;;;;;;;
20/08/2017 11:27:58 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:27:59 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:27:59 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:32:41 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:34:16 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:35:51 a. m.;5;;;;;;;;;;;;;;
20/08/2017 11:38:20 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:39:07 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:39:07 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:39:09 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:39:49 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:41:00 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:41:01 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:41:01 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:42:29 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:43:00 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:43:52 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:43:53 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:44:34 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:44:42 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:45:24 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:45:25 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:45:25 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:46:12 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:46:13 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:46:52 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:46:52 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:47:41 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:47:41 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:47:41 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:48:28 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:48:31 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:48:37 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:51:00 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:51:00 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:51:00 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:52:25 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:52:57 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:53:40 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:53:50 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:54:00 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:54:20 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:54:21 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:54:48 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:56:09 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:56:10 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:56:10 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:56:19 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:57:17 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:57:18 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:57:18 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:57:41 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:58:05 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:58:05 a. m.;1;;;;;;;;;;;;;;
20/08/2017 11:58:05 a. m.;1;;;;;;;;;;;;;;
20/08/2017 12:00:54 p. m.;11;;;;;;;;;;;;;;
20/08/2017 12:02:05 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:02:12 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:02:22 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:03:34 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:03:34 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:03:34 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:04:17 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:05:05 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:05:42 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:06:19 p. m.;2;;;;;;;;;;;;;;
20/08/2017 12:06:57 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:07:30 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:09:43 p. m.;2;;;;;;;;;;;;;;
20/08/2017 12:10:08 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:10:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:11:27 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:12:47 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:13:16 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:14:01 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:14:02 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:14:18 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:14:36 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:15:14 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:16:01 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:16:02 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:16:39 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:17:15 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:17:30 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:18:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:18:26 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:19:10 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:19:26 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:19:27 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:21:21 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:22:20 p. m.;2;;;;;;;;;;;;;;
20/08/2017 12:22:50 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:22:58 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:25:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:26:32 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:26:37 p. m.;3;;;;;;;;;;;;;;
20/08/2017 12:37:07 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:37:08 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:37:08 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:37:08 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:37:53 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:38:37 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:39:23 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:39:24 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:42:55 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:43:10 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:44:05 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:44:06 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:44:41 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:50:15 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:50:15 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:50:16 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:50:18 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:51:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:51:50 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:53:48 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:54:00 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:54:35 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:55:46 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:55:46 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:55:46 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:55:47 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:56:46 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:56:56 p. m.;1;;;;;;;;;;;;;;
20/08/2017 12:57:43 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:04:50 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:04:50 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:04:51 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:05:47 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:06:28 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:10:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:10:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:10:15 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:10:31 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:10:42 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:10:49 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:11:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:12:55 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:13:31 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:14:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:14:28 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:14:46 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:15:32 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:15:57 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:16:20 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:18:26 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:19:17 p. m.;2;;;;;;;;;;;;;;
20/08/2017 1:26:02 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:26:41 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:26:55 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:27:32 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:28:07 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:28:36 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:30:23 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:30:38 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:30:39 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:34:14 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:42:16 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:42:16 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:42:28 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:44:04 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:49:43 p. m.;41;;;;;;;;;;;;;;
20/08/2017 1:51:08 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:51:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:52:04 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:52:05 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:52:05 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:52:05 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:52:15 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:53:07 p. m.;2;;;;;;;;;;;;;;
20/08/2017 1:55:04 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:55:12 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:56:06 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:56:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:57:02 p. m.;1;;;;;;;;;;;;;;
20/08/2017 1:59:49 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:00:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:00:48 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:01:38 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:02:43 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:02:52 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:03:04 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:03:40 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:05:08 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:05:47 p. m.;2;;;;;;;;;;;;;;
20/08/2017 2:06:52 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:06:53 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:07:32 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:07:34 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:07:40 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:08:45 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:08:46 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:09:28 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:09:52 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:10:17 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:10:41 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:11:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:11:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:13:16 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:13:30 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:14:36 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:15:18 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:16:18 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:17:02 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:17:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:17:59 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:18:32 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:19:03 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:19:10 p. m.;1;;;;;;;;;;;;;;
20/08/2017 2:20:24 p. m.;2;;;;;;;;;;;;;;
20/08/2017 2:22:48 p. m.;3;;;;;;;;;;;;;;
20/08/2017 3:04:21 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:04:25 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:17:17 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:17:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:17:30 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:18:01 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:18:53 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:20:56 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:21:06 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:21:44 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:22:23 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:22:55 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:24:15 p. m.;2;;;;;;;;;;;;;;
20/08/2017 3:24:59 p. m.;4;;;;;;;;;;;;;;
20/08/2017 3:25:32 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:25:34 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:27:09 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:27:42 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:28:38 p. m.;2;;;;;;;;;;;;;;
20/08/2017 3:29:09 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:29:55 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:30:30 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:30:30 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:30:49 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:31:21 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:31:40 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:33:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:33:19 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:33:20 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:41:16 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:44:09 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:44:17 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:45:54 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:47:40 p. m.;4;;;;;;;;;;;;;;
20/08/2017 3:48:49 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:49:01 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:49:41 p. m.;1;;;;;;;;;;;;;;
20/08/2017 3:50:45 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:02:23 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:03:34 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:04:10 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:04:46 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:04:47 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:05:36 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:14:12 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:14:12 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:14:13 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:14:44 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:16:18 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:16:20 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:27:03 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:27:03 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:27:03 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:27:04 p. m.;1;;;;;;;;;;;;;;
20/08/2017 4:29:08 p. m.;1;;;;;;;;;;;;;;
21/08/2017 9:11:27 a. m.;1;;;;;;;;;;;;;;
21/08/2017 9:11:33 a. m.;1;;;;;;;;;;;;;;
21/08/2017 9:12:25 a. m.;1;;;;;;;;;;;;;;
21/08/2017 9:14:26 a. m.;4;;;;;;;;;;;;;;
21/08/2017 9:57:26 a. m.;1;;;;;;;;;;;;;;
21/08/2017 9:58:48 a. m.;1;;;;;;;;;;;;;;
21/08/2017 9:59:46 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:00:42 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:00:42 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:00:42 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:00:42 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:02:01 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:03:23 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:05:31 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:12:20 a. m.;2;;;;;;;;;;;;;;
21/08/2017 10:12:57 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:14:23 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:14:38 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:17:00 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:17:01 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:18:30 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:19:02 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:20:05 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:20:06 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:20:45 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:20:54 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:22:36 a. m.;2;;;;;;;;;;;;;;
21/08/2017 10:35:18 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:35:19 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:35:21 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:37:09 a. m.;2;;;;;;;;;;;;;;
21/08/2017 10:38:04 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:39:01 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:40:56 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:41:07 a. m.;1;;;;;;;;;;;;;;
21/08/2017 10:41:46 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:17:30 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:17:30 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:17:30 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:17:31 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:18:07 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:18:33 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:19:09 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:19:50 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:20:24 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:21:16 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:21:16 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:21:17 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:21:17 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:21:59 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:22:05 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:23:03 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:23:45 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:31:18 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:31:24 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:35:16 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:35:30 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:36:02 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:36:09 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:39:50 a. m.;3;;;;;;;;;;;;;;
21/08/2017 11:42:29 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:42:46 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:44:37 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:44:38 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:52:22 a. m.;38;;;;;;;;;;;;;;
21/08/2017 11:56:09 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:56:54 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:57:27 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:58:32 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:59:09 a. m.;1;;;;;;;;;;;;;;
21/08/2017 11:59:46 a. m.;1;;;;;;;;;;;;;;
21/08/2017 12:01:07 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:02:09 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:02:47 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:03:26 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:05:21 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:06:11 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:06:12 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:07:33 p. m.;4;;;;;;;;;;;;;;
21/08/2017 12:08:46 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:08:48 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:09:36 p. m.;3;;;;;;;;;;;;;;
21/08/2017 12:24:29 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:24:40 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:24:41 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:24:48 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:25:34 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:25:44 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:31:18 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:31:28 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:37:12 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:37:13 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:37:27 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:38:15 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:40:52 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:40:54 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:44:22 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:45:00 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:45:46 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:46:24 p. m.;1;;;;;;;;;;;;;;
21/08/2017 12:49:56 p. m.;1;;;;;;;;;;;;;;
21/08/2017 1:27:52 p. m.;1;;;;;;;;;;;;;;
21/08/2017 1:28:00 p. m.;1;;;;;;;;;;;;;;
21/08/2017 1:28:15 p. m.;1;;;;;;;;;;;;;;
21/08/2017 1:28:59 p. m.;1;;;;;;;;;;;;;;
21/08/2017 2:59:55 p. m.;15;;;;;;;;;;;;;;
21/08/2017 3:03:35 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:10:24 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:10:25 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:11:42 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:12:26 p. m.;2;;;;;;;;;;;;;;
21/08/2017 3:22:05 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:22:06 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:22:07 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:22:26 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:22:39 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:42:40 p. m.;1;;;;;;;;;;;;;;
21/08/2017 3:43:25 p. m.;1;;;;;;;;;;;;;;
21/08/2017 4:03:10 p. m.;2;;;;;;;;;;;;;;
22/08/2017 9:37:20 a. m.;18;;;;;;;;;;;;;;
23/08/2017 10:16:25 a. m.;313;;;;;;;;;;;;;;
23/08/2017 10:16:52 a. m.;1;;;;;;;;;;;;;;
23/08/2017 10:32:17 a. m.;11;;;;;;;;;;;;;;
23/08/2017 11:15:01 a. m.;1;;;;;;;;;;;;;;
23/08/2017 11:15:32 a. m.;1;;;;;;;;;;;;;;
23/08/2017 11:25:56 a. m.;1;;;;;;;;;;;;;;
23/08/2017 11:26:12 a. m.;1;;;;;;;;;;;;;;
23/08/2017 12:40:29 p. m.;4;;;;;;;;;;;;;;
23/08/2017 12:44:20 p. m.;1;;;;;;;;;;;;;;
23/08/2017 12:45:00 p. m.;1;;;;;;;;;;;;;;
23/08/2017 12:46:47 p. m.;1;;;;;;;;;;;;;;
23/08/2017 12:47:22 p. m.;2;;;;;;;;;;;;;;
23/08/2017 12:49:05 p. m.;5;;;;;;;;;;;;;;
23/08/2017 12:59:04 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:03:07 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:03:09 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:05:07 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:06:31 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:07:07 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:08:41 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:08:57 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:10:52 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:11:38 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:12:13 p. m.;1;;;;;;;;;;;;;;
23/08/2017 1:12:53 p. m.;1;;;;;;;;;;;;;;
